i_mean,q_mean,i_std,q_std,i_var,q_var,iq_cov,amplitude_mean,amplitude_std,amplitude_var,phase_mean,phase_std,real_kurtosis_like,imag_kurtosis_like,papr_db,snr_db,channel_type,modulation
0.006894134054488745,-0.012240623331147484,0.7099489013289819,0.7097394193366199,0.5040274424982285,0.5037300433602824,0.004681541465517144,1.001409366756591,0.07165282949451629,0.005134127974570224,-0.03297186096382429,1.7502465396774491,1.0411738228499008,1.042369754843853,2.001860904581288,19.81365551006673,AWGN,QPSK
-0.0025399171515058,-0.003647699474515623,0.710802069594933,0.7117424495773854,0.50523958214044,0.5065773145304171,-0.00577853909309523,1.0020608881068822,0.0878101935306838,0.007710630087896142,-0.0018180108736943566,1.760800908071854,1.0617143009800294,1.0616075723809675,2.5226068284611407,18.00101028107102,AWGN,QPSK
0.01139037108873282,-0.0017733242978100153,0.7162748242671934,0.7148293992338882,0.5130496238789987,0.5109810700090816,-0.005576268961354904,1.007405885044183,0.09642075450353423,0.009296961899030816,0.008709053204543142,1.7496029463361018,1.072559506496012,1.0719797939938251,2.5917932191014175,17.37181506512922,AWGN,QPSK
-0.003137825705359065,0.004857574159026073,0.710368387639133,0.7096939332739186,0.5046232461570216,0.5036654789258053,0.006895161351705334,1.0019376112925176,0.0666572586980443,0.004443190137138002,0.001916974835213921,1.7605908484988213,1.035073116029857,1.035772159100738,2.139782930524055,20.418674511761026,Rayleigh,QPSK
0.00043805448692892384,-0.0033578678308058096,0.713530493080801,0.713567966076557,0.509125764556131,0.5091792422106344,-0.011035663735284315,1.004827934523813,0.09293705361951168,0.00863729593547599,0.009911319216122953,1.7573539892388952,1.0681515809019468,1.0679947781655488,2.5992096101857296,17.668628432379172,AWGN,QPSK
-0.0003860872235754124,-0.003148854883776724,0.7076668784294878,0.7077714433939115,0.5007924108261355,0.5009404160839009,0.006291967881205884,1.0004112572023849,0.030334925798548823,0.000920207723203463,-0.01860497890452877,1.7568529778171622,1.0074038877896332,1.0073316967110195,0.922906209450921,27.364846322388953,Rayleigh,QPSK
-0.002119202565528715,0.0018680023857644912,0.7110951519134352,0.7122546030306084,0.5056563150747915,0.5073066195382896,0.008904977470660881,1.003769726520542,0.07360197814178801,0.005417251186384241,-0.012851044104465326,1.759013172132027,1.0435619484603278,1.0427176940163558,2.232693961535613,19.632051643351964,AWGN,QPSK
0.004592817953558098,-0.000870778369430118,0.7481054214954477,0.7426485720427356,0.5596617216708814,0.5515269015571143,-0.004008941967479109,1.0283185912794153,0.2318865030329224,0.05377135028883753,0.011123734093638519,1.77130998269701,1.3733374919429393,1.383704809614004,4.811292327796417,9.585792835870635,Rayleigh,QPSK
-0.0038855413707722278,-0.016426581303018727,0.7112644186712597,0.7119951383751647,0.505897073267765,0.50693707706987,0.0009647088545464379,1.0031955946327638,0.08196144979256509,0.006717679252099168,-0.041981250440053935,1.7597183271681154,1.05254211145259,1.054783081253292,2.1655436082306996,18.8528362801262,Rayleigh,QPSK
-0.00614226447331544,0.00965701611527015,0.7134966579258059,0.7127773152866002,0.5090774808712945,0.5080515011871733,0.0038981803749045868,1.0044800595061913,0.0909932826422741,0.008279777486016781,0.01151554625884112,1.764835641709406,1.0650225098348756,1.0629378232872932,2.351339950866613,17.830360197627293,Rayleigh,QPSK
-0.0029512015593162796,-0.0004242259898130986,0.7403187691103312,0.7377889138408494,0.5480718798970359,0.5443324813864604,0.0034336849925481368,1.0229829553687668,0.21428747949148644,0.045919123866814224,0.005546530709189963,1.774284063361622,1.3432392793441676,1.3301431441665563,4.936490047392469,10.241460806483245,AWGN,QPSK
-0.003159463836132633,-0.004528646624531626,0.7101029381898396,0.7109525808824125,0.5042461828258431,0.5054535722633634,-0.009598203210702328,1.0022536458278588,0.07223486253848085,0.005217875365953224,0.006803037510049131,1.7615600396760274,1.0408284964764896,1.0423214852388039,2.1230283139524038,19.755142610617845,AWGN,QPSK
0.004156994707545948,0.00552824641953621,0.796099208875848,0.7957495408262233,0.633773950372751,0.6332173317251453,-0.0077701448568517194,1.0685422275548866,0.3539161371616321,0.12525663214341118,0.015516047667265878,1.7880825974910122,1.7480406916873146,1.7621027937899587,6.815432908441812,5.734267813116885,AWGN,QPSK
-0.00016251369965333143,-0.0025872075154132587,0.7082476040411764,0.7092771325091015,0.501614668630067,0.5030740507003335,0.007788587357682749,1.0015263088165434,0.04050298917537423,0.0016404921321404825,-0.01925298973217602,1.7566649376122678,1.0129854141605552,1.0131495196347777,1.362864881604674,24.79282406049898,AWGN,QPSK
-0.0033624464051888203,0.0016409209276347352,0.8087069302947442,0.8011791444987191,0.6540068991067481,0.6418880215796994,-0.0020470899485450344,1.08086207283531,0.35727594217904285,0.12764609885992276,0.014783030625226037,1.7936047133883501,1.7861723242230427,1.7678074175630019,6.158138391941854,5.459499792671678,AWGN,QPSK
-0.013956894968232499,0.022631908840405328,0.7094655367347074,0.7094836512517539,0.5033413478142664,0.5033670513935203,0.0029745427818931433,1.0016781860022184,0.0636883749989493,0.004056209110006791,0.049208359423720385,1.7706826104337363,1.0341428694856925,1.0364582067415062,1.5844865677475215,20.821410689206402,Rayleigh,QPSK
0.0021816376282613272,0.011005262491540855,0.7103254918069157,0.710531417557548,0.5045623043107367,0.5048548953363386,0.005909251182345129,1.0028644898131618,0.06169189625964628,0.0038058900641109584,0.01298214793366496,1.7542070819690834,1.031387688713703,1.0304949654179394,1.819880235080347,21.2041752561215,AWGN,QPSK
0.006843113258749184,-0.007522875852874917,0.73317657702232,0.7268430859170569,0.5375478930941658,0.5283008715454303,-0.0059495210002937764,1.017643519699894,0.1742235727810023,0.03035385331257721,-0.018180235788012134,1.7599065357632306,1.2239070313013067,1.2287276080820924,4.200658175225976,12.11366216661457,Rayleigh,QPSK
